#1
double Inf_Xbh(1345,5)  # t steady dry rain strm
-2.0000000000 -1 0 1 2
0.7083333333 28.17 29.24 29.24 29.24
0.7187500000 28.17 28.69 28.69 28.69
0.7291666667 28.17 27.99 27.99 27.99
0.7395833333 28.17 27.71 27.71 27.71
0.7500000000 28.17 27.5 27.5 27.5
0.7604166667 28.17 27.3 27.3 27.3
0.7708333333 28.17 27.13 27.13 27.13
0.7812500000 28.17 28.42 28.42 28.42
0.7916666667 28.17 29.16 29.16 29.16
0.8020833333 28.17 29.61 29.61 29.61
0.8125000000 28.17 30.17 30.17 30.17
0.8229166667 28.17 29.45 29.45 29.45
0.8333333333 28.17 29.57 29.57 29.57
0.8437500000 28.17 30.79 30.79 30.79
0.8541666667 28.17 31.16 31.16 31.16
0.8645833333 28.17 31.58 31.58 31.58
0.8750000000 28.17 31.6 31.6 31.6
0.8854166667 28.17 30.75 30.75 30.75
0.8958333333 28.17 32.53 32.53 32.53
0.9062500000 28.17 33.1 33.1 33.1
0.9166666667 28.17 33.24 33.24 33.24
0.9270833333 28.17 33.17 33.17 33.17
0.9375000000 28.17 31.48 31.48 31.48
0.9479166667 28.17 33.11 33.11 33.11
0.9583333333 28.17 33.34 33.34 33.34
0.9687500000 28.17 33.84 33.84 33.84
0.9791666667 28.17 33.65 33.65 33.65
0.9895833333 28.17 32.72 32.72 32.72
1.0000000000 28.17 31.51 31.51 31.51
1.0104166667 28.17 30.68 30.68 30.68
1.0208333333 28.17 30.16 30.16 30.16
1.0312500000 28.17 31.17 31.17 31.17
1.0416666667 28.17 31.36 31.36 31.36
1.0520833333 28.17 31.96 31.96 31.96
1.0625000000 28.17 32.35 32.35 32.35
1.0729166667 28.17 29.98 29.98 29.98
1.0833333333 28.17 28.36 28.36 28.36
1.0937500000 28.17 27.11 27.11 27.11
1.1041666667 28.17 25.9 25.9 25.9
1.1145833333 28.17 24.75 24.75 24.75
1.1250000000 28.17 23.56 23.56 23.56
1.1354166667 28.17 22.25 22.25 22.25
1.1458333333 28.17 20.83 20.83 20.83
1.1562500000 28.17 19.58 19.58 19.58
1.1666666667 28.17 18.37 18.37 18.37
1.1770833333 28.17 17.21 17.21 17.21
1.1875000000 28.17 16.61 16.61 16.61
1.1979166667 28.17 15.82 15.82 15.82
1.2083333333 28.17 15.29 15.29 15.29
1.2187500000 28.17 14.9 14.9 14.9
1.2291666667 28.17 14.68 14.68 14.68
1.2395833333 28.17 14.41 14.41 14.41
1.2500000000 28.17 14.33 14.33 14.33
1.2604166667 28.17 14.36 14.36 14.36
1.2708333333 28.17 14.05 14.05 14.05
1.2812500000 28.17 13.82 13.82 13.82
1.2916666667 28.17 13.81 13.81 13.81
1.3020833333 28.17 13.87 13.87 13.87
1.3125000000 28.17 13.67 13.67 13.67
1.3229166667 28.17 13.57 13.57 13.57
1.3333333333 28.17 13.49 13.49 13.49
1.3437500000 28.17 13.35 13.35 13.35
1.3541666667 28.17 13.61 13.61 13.61
1.3645833333 28.17 13.67 13.67 13.67
1.3750000000 28.17 13.68 13.68 13.68
1.3854166667 28.17 14.56 14.56 14.56
1.3958333333 28.17 17.33 17.33 17.33
1.4062500000 28.17 19.84 19.84 19.84
1.4166666667 28.17 22.33 22.33 22.33
1.4270833333 28.17 25.28 25.28 25.28
1.4375000000 28.17 28.55 28.55 28.55
1.4479166667 28.17 32.11 32.11 32.11
1.4583333333 28.17 35.21 35.21 35.21
1.4687500000 28.17 37.76 37.76 37.76
1.4791666667 28.17 39.9 39.9 39.9
1.4895833333 28.17 41.61 41.61 41.61
1.5000000000 28.17 42.75 42.75 42.75
1.5104166667 28.17 42.3 42.3 42.3
1.5208333333 28.17 41.68 41.68 41.68
1.5312500000 28.17 41.03 41.03 41.03
1.5416666667 28.17 40.41 40.41 40.41
1.5520833333 28.17 39.83 39.83 39.83
1.5625000000 28.17 38.76 38.76 38.76
1.5729166667 28.17 38.75 38.75 38.75
1.5833333333 28.17 38.37 38.37 38.37
1.5937500000 28.17 37.78 37.78 37.78
1.6041666667 28.17 36.94 36.94 36.94
1.6145833333 28.17 36.17 36.17 36.17
1.6250000000 28.17 35.56 35.56 35.56
1.6354166667 28.17 34.83 34.83 34.83
1.6458333333 28.17 34.33 34.33 34.33
1.6562500000 28.17 33.67 33.67 33.67
1.6666666667 28.17 33.02 33.02 33.02
1.6770833333 28.17 32.35 32.35 32.35
1.6875000000 28.17 31.56 31.56 31.56
1.6979166667 28.17 30.79 30.79 30.79
1.7083333333 28.17 30.03 30.03 30.03
1.7187500000 28.17 29.35 29.35 29.35
1.7291666667 28.17 28.75 28.75 28.75
1.7395833333 28.17 28.55 28.55 28.55
1.7500000000 28.17 29.45 29.45 29.45
1.7604166667 28.17 29.78 29.78 29.78
1.7708333333 28.17 30.26 30.26 30.26
1.7812500000 28.17 30.29 30.29 30.29
1.7916666667 28.17 29.92 29.92 29.92
1.8020833333 28.17 28.88 28.88 28.88
1.8125000000 28.17 28.41 28.41 28.41
1.8229166667 28.17 29.23 29.23 29.23
1.8333333333 28.17 30.22 30.22 30.22
1.8437500000 28.17 30.95 30.95 30.95
1.8541666667 28.17 32.13 32.13 32.13
1.8645833333 28.17 31.89 31.89 31.89
1.8750000000 28.17 31.05 31.05 31.05
1.8854166667 28.17 31.11 31.11 31.11
1.8958333333 28.17 32.93 32.93 32.93
1.9062500000 28.17 33.47 33.47 33.47
1.9166666667 28.17 33.83 33.83 33.83
1.9270833333 28.17 34.3 34.3 34.3
1.9375000000 28.17 33.73 33.73 33.73
1.9479166667 28.17 35.24 35.24 35.24
1.9583333333 28.17 35.88 35.88 35.88
1.9687500000 28.17 36.09 36.09 36.09
1.9791666667 28.17 36.07 36.07 36.07
1.9895833333 28.17 35.82 35.82 35.82
2.0000000000 28.17 34.86 34.86 34.86
2.0104166667 28.17 34.16 34.16 34.16
2.0208333333 28.17 31.42 31.42 31.42
2.0312500000 28.17 31.41 31.41 31.41
2.0416666667 28.17 30.82 30.82 30.82
2.0520833333 28.17 30.26 30.26 30.26
2.0625000000 28.17 29.71 29.71 29.71
2.0729166667 28.17 29.05 29.05 29.05
2.0833333333 28.17 29.67 29.67 29.67
2.0937500000 28.17 28.59 28.59 28.59
2.1041666667 28.17 27.55 27.55 27.55
2.1145833333 28.17 26.77 26.77 26.77
2.1250000000 28.17 26.04 26.04 26.04
2.1354166667 28.17 24.94 24.94 24.94
2.1458333333 28.17 23.7 23.7 23.7
2.1562500000 28.17 22.45 22.45 22.45
2.1666666667 28.17 21.23 21.23 21.23
2.1770833333 28.17 20.03 20.03 20.03
2.1875000000 28.17 19.24 19.24 19.24
2.1979166667 28.17 18.38 18.38 18.38
2.2083333333 28.17 17.74 17.74 17.74
2.2187500000 28.17 17.56 17.56 17.56
2.2291666667 28.17 17.12 17.12 17.12
2.2395833333 28.17 17.03 17.03 17.03
2.2500000000 28.17 17.02 17.02 17.02
2.2604166667 28.17 16.99 16.99 16.99
2.2708333333 28.17 16.59 16.59 16.59
2.2812500000 28.17 16.29 16.29 16.29
2.2916666667 28.17 15.85 15.85 15.85
2.3020833333 28.17 15.56 15.56 15.56
2.3125000000 28.17 15.25 15.25 15.25
2.3229166667 28.17 15.03 15.03 15.03
2.3333333333 28.17 14.95 14.95 14.95
2.3437500000 28.17 15.01 15.01 15.01
2.3541666667 28.17 15.04 15.04 15.04
2.3645833333 28.17 15 15 15
2.3750000000 28.17 15.21 15.21 15.21
2.3854166667 28.17 15.53 15.53 15.53
2.3958333333 28.17 16.37 16.37 16.37
2.4062500000 28.17 17.44 17.44 17.44
2.4166666667 28.17 19.71 19.71 19.71
2.4270833333 28.17 22.7 22.7 22.7
2.4375000000 28.17 25.04 25.04 25.04
2.4479166667 28.17 27.78 27.78 27.78
2.4583333333 28.17 30.71 30.71 30.71
2.4687500000 28.17 33.69 33.69 33.69
2.4791666667 28.17 36.29 36.29 36.29
2.4895833333 28.17 38.48 38.48 38.48
2.5000000000 28.17 40.2 40.2 40.2
2.5104166667 28.17 40.57 40.57 40.57
2.5208333333 28.17 40.47 40.47 40.47
2.5312500000 28.17 40.27 40.27 40.27
2.5416666667 28.17 39.76 39.76 39.76
2.5520833333 28.17 39.62 39.62 39.62
2.5625000000 28.17 38.39 38.39 38.39
2.5729166667 28.17 39 39 39
2.5833333333 28.17 39.13 39.13 39.13
2.5937500000 28.17 38.65 38.65 38.65
2.6041666667 28.17 38 38 38
2.6145833333 28.17 36.5 36.5 36.5
2.6250000000 28.17 34.55 34.55 34.55
2.6354166667 28.17 35.59 35.59 35.59
2.6458333333 28.17 35.39 35.39 35.39
2.6562500000 28.17 34.65 34.65 34.65
2.6666666667 28.17 34.48 34.48 34.48
2.6770833333 28.17 32.83 32.83 32.83
2.6875000000 28.17 31.17 31.17 31.17
2.6979166667 28.17 30.5 30.5 30.5
2.7083333333 28.17 29.88 29.88 29.88
2.7187500000 28.17 29.67 29.67 29.67
2.7291666667 28.17 29.23 29.23 29.23
2.7395833333 28.17 28.68 28.68 28.68
2.7500000000 28.17 27.98 27.98 27.98
2.7604166667 28.17 27.7 27.7 27.7
2.7708333333 28.17 27.49 27.49 27.49
2.7812500000 28.17 27.29 27.29 27.29
2.7916666667 28.17 27.12 27.12 27.12
2.8020833333 28.17 28.41 28.41 28.41
2.8125000000 28.17 29.15 29.15 29.15
2.8229166667 28.17 29.61 29.61 29.61
2.8333333333 28.17 30.16 30.16 30.16
2.8437500000 28.17 29.44 29.44 29.44
2.8541666667 28.17 29.56 29.56 29.56
2.8645833333 28.17 30.78 30.78 30.78
2.8750000000 28.17 31.15 31.15 31.15
2.8854166667 28.17 31.57 31.57 31.57
2.8958333333 28.17 31.59 31.59 31.59
2.9062500000 28.17 30.74 30.74 30.74
2.9166666667 28.17 32.52 32.52 32.52
2.9270833333 28.17 33.09 33.09 33.09
2.9375000000 28.17 33.23 33.23 33.23
2.9479166667 28.17 33.16 33.16 33.16
2.9583333333 28.17 31.47 31.47 31.47
2.9687500000 28.17 33.1 33.1 33.1
2.9791666667 28.17 33.33 33.33 33.33
2.9895833333 28.17 33.82 33.82 33.82
3.0000000000 28.17 33.64 33.64 33.64
3.0104166667 28.17 32.71 32.71 32.71
3.0208333333 28.17 31.5 31.5 31.5
3.0312500000 28.17 30.67 30.67 30.67
3.0416666667 28.17 30.15 30.15 30.15
3.0520833333 28.17 31.16 31.16 31.16
3.0625000000 28.17 31.35 31.35 31.35
3.0729166667 28.17 31.95 31.95 31.95
3.0833333333 28.17 32.34 32.34 32.34
3.0937500000 28.17 29.97 29.97 29.97
3.1041666667 28.17 28.35 28.35 28.35
3.1145833333 28.17 27.1 27.1 27.1
3.1250000000 28.17 25.89 25.89 25.89
3.1354166667 28.17 24.75 24.75 24.75
3.1458333333 28.17 23.56 23.56 23.56
3.1562500000 28.17 22.25 22.25 22.25
3.1666666667 28.17 20.83 20.83 20.83
3.1770833333 28.17 19.58 19.58 19.58
3.1875000000 28.17 18.37 18.37 18.37
3.1979166667 28.17 17.21 17.21 17.21
3.2083333333 28.17 16.61 16.61 16.61
3.2187500000 28.17 15.82 15.82 15.82
3.2291666667 28.17 15.29 15.29 15.29
3.2395833333 28.17 14.9 14.9 14.9
3.2500000000 28.17 14.67 14.67 14.67
3.2604166667 28.17 14.41 14.41 14.41
3.2708333333 28.17 14.33 14.33 14.33
3.2812500000 28.17 14.36 14.36 14.36
3.2916666667 28.17 14.05 14.05 14.05
3.3020833333 28.17 13.82 13.82 13.82
3.3125000000 28.17 13.81 13.81 13.81
3.3229166667 28.17 13.87 13.87 13.87
3.3333333333 28.17 13.67 13.67 13.67
3.3437500000 28.17 13.57 13.57 13.57
3.3541666667 28.17 13.49 13.49 13.49
3.3645833333 28.17 13.35 13.35 13.35
3.3750000000 28.17 13.61 13.61 13.61
3.3854166667 28.17 13.67 13.67 13.67
3.3958333333 28.17 13.68 13.68 13.68
3.4062500000 28.17 14.56 14.56 14.56
3.4166666667 28.17 17.33 17.33 17.33
3.4270833333 28.17 19.84 19.84 19.84
3.4375000000 28.17 22.33 22.33 22.33
3.4479166667 28.17 25.28 25.28 25.28
3.4583333333 28.17 28.54 28.54 28.54
3.4687500000 28.17 32.1 32.1 32.1
3.4791666667 28.17 35.2 35.2 35.2
3.4895833333 28.17 37.75 37.75 37.75
3.5000000000 28.17 39.89 39.89 39.89
3.5104166667 28.17 41.6 41.6 41.6
3.5208333333 28.17 42.73 42.73 42.73
3.5312500000 28.17 42.29 42.29 42.29
3.5416666667 28.17 41.66 41.66 41.66
3.5520833333 28.17 41.01 41.01 41.01
3.5625000000 28.17 40.4 40.4 40.4
3.5729166667 28.17 39.81 39.81 39.81
3.5833333333 28.17 38.74 38.74 38.74
3.5937500000 28.17 38.74 38.74 38.74
3.6041666667 28.17 38.36 38.36 38.36
3.6145833333 28.17 37.77 37.77 37.77
3.6250000000 28.17 36.93 36.93 36.93
3.6354166667 28.17 36.16 36.16 36.16
3.6458333333 28.17 35.54 35.54 35.54
3.6562500000 28.17 34.82 34.82 34.82
3.6666666667 28.17 34.32 34.32 34.32
3.6770833333 28.17 33.66 33.66 33.66
3.6875000000 28.17 33.01 33.01 33.01
3.6979166667 28.17 32.34 32.34 32.34
3.7083333333 28.17 31.55 31.55 31.55
3.7187500000 28.17 30.78 30.78 30.78
3.7291666667 28.17 30.02 30.02 30.02
3.7395833333 28.17 29.34 29.34 29.34
3.7500000000 28.17 28.75 28.75 28.75
3.7604166667 28.17 28.54 28.54 28.54
3.7708333333 28.17 29.44 29.44 29.44
3.7812500000 28.17 29.77 29.77 29.77
3.7916666667 28.17 30.25 30.25 30.25
3.8020833333 28.17 30.28 30.28 30.28
3.8125000000 28.17 29.91 29.91 29.91
3.8229166667 28.17 28.87 28.87 28.87
3.8333333333 28.17 28.4 28.4 28.4
3.8437500000 28.17 29.22 29.22 29.22
3.8541666667 28.17 30.22 30.22 30.22
3.8645833333 28.17 30.94 30.94 30.94
3.8750000000 28.17 32.12 32.12 32.12
3.8854166667 28.17 31.88 31.88 31.88
3.8958333333 28.17 31.04 31.04 31.04
3.9062500000 28.17 31.1 31.1 31.1
3.9166666667 28.17 32.92 32.92 32.92
3.9270833333 28.17 33.45 33.45 33.45
3.9375000000 28.17 33.82 33.82 33.82
3.9479166667 28.17 34.29 34.29 34.29
3.9583333333 28.17 33.72 33.72 33.72
3.9687500000 28.17 35.23 35.23 35.23
3.9791666667 28.17 35.86 35.86 35.86
3.9895833333 28.17 36.08 36.08 36.08
4.0000000000 28.17 36.06 36.06 36.06
4.0104166667 28.17 35.81 35.81 35.81
4.0208333333 28.17 30.83 30.83 30.83
4.0312500000 28.17 30.27 30.27 30.27
4.0416666667 28.17 29.72 29.72 29.72
4.0520833333 28.17 29.06 29.06 29.06
4.0625000000 28.17 29.68 29.68 29.68
4.0729166667 28.17 28.6 28.6 28.6
4.0833333333 28.17 27.56 27.56 27.56
4.0937500000 28.17 26.78 26.78 26.78
4.1041666667 28.17 26.05 26.05 26.05
4.1145833333 28.17 24.95 24.95 24.95
4.1250000000 28.17 23.71 23.71 23.71
4.1354166667 28.17 22.45 22.45 22.45
4.1458333333 28.17 21.24 21.24 21.24
4.1562500000 28.17 20.04 20.04 20.04
4.1666666667 28.17 19.24 19.24 19.24
4.1770833333 28.17 18.38 18.38 18.38
4.1875000000 28.17 17.75 17.75 17.75
4.1979166667 28.17 17.57 17.57 17.57
4.2083333333 28.17 17.12 17.12 17.12
4.2187500000 28.17 17.03 17.03 17.03
4.2291666667 28.17 17.03 17.03 17.03
4.2395833333 28.17 17 17 17
4.2500000000 28.17 16.6 16.6 16.6
4.2604166667 28.17 16.29 16.29 16.29
4.2708333333 28.17 15.85 15.85 15.85
4.2812500000 28.17 15.56 15.56 15.56
4.2916666667 28.17 15.25 15.25 15.25
4.3020833333 28.17 15.03 15.03 15.03
4.3125000000 28.17 14.95 14.95 14.95
4.3229166667 28.17 15.01 15.01 15.01
4.3333333333 28.17 15.04 15.04 15.04
4.3437500000 28.17 15 15 15
4.3541666667 28.17 15.21 15.21 15.21
4.3645833333 28.17 15.53 15.53 15.53
4.3750000000 28.17 16.37 16.37 16.37
4.3854166667 28.17 17.44 17.44 17.44
4.3958333333 28.17 19.71 19.71 19.71
4.4062500000 28.17 22.71 22.71 22.71
4.4166666667 28.17 25.05 25.05 25.05
4.4270833333 28.17 27.79 27.79 27.79
4.4375000000 28.17 30.72 30.72 30.72
4.4479166667 28.17 33.7 33.7 33.7
4.4583333333 28.17 36.31 36.31 36.31
4.4687500000 28.17 38.5 38.5 38.5
4.4791666667 28.17 40.22 40.22 40.22
4.4895833333 28.17 40.58 40.58 40.58
4.5000000000 28.17 40.49 40.49 40.49
4.5104166667 28.17 40.28 40.28 40.28
4.5208333333 28.17 39.78 39.78 39.78
4.5312500000 28.17 39.64 39.64 39.64
4.5416666667 28.17 38.41 38.41 38.41
4.5520833333 28.17 39.01 39.01 39.01
4.5625000000 28.17 39.14 39.14 39.14
4.5729166667 28.17 38.66 38.66 38.66
4.5833333333 28.17 38.01 38.01 38.01
4.5937500000 28.17 36.51 36.51 36.51
4.6041666667 28.17 34.56 34.56 34.56
4.6145833333 28.17 35.61 35.61 35.61
4.6250000000 28.17 35.41 35.41 35.41
4.6354166667 28.17 34.66 34.66 34.66
4.6458333333 28.17 34.49 34.49 34.49
4.6562500000 28.17 32.84 32.84 32.84
4.6666666667 28.17 31.18 31.18 31.18
4.6770833333 28.17 30.51 30.51 30.51
4.6875000000 28.17 29.89 29.89 29.89
4.6979166667 28.17 29.68 29.68 29.68
4.7083333333 28.17 29.24 29.24 29.24
4.7187500000 28.17 28.69 28.69 28.69
4.7291666667 28.17 27.99 27.99 27.99
4.7395833333 28.17 27.71 27.71 27.71
4.7500000000 28.17 27.5 27.5 27.5
4.7604166667 28.17 27.3 27.3 27.3
4.7708333333 28.17 27.13 27.13 27.13
4.7812500000 28.17 28.42 28.42 28.42
4.7916666667 28.17 29.16 29.16 29.16
4.8020833333 28.17 29.61 29.61 29.61
4.8125000000 28.17 30.17 30.17 30.17
4.8229166667 28.17 29.45 29.45 29.45
4.8333333333 28.17 29.57 29.57 29.57
4.8437500000 28.17 30.79 30.79 30.79
4.8541666667 28.17 31.16 31.16 31.16
4.8645833333 28.17 31.58 31.58 31.58
4.8750000000 28.17 31.6 31.6 31.6
4.8854166667 28.17 30.75 30.75 30.75
4.8958333333 28.17 32.53 32.53 32.53
4.9062500000 28.17 33.1 33.1 33.1
4.9166666667 28.17 33.24 33.24 33.24
4.9270833333 28.17 33.17 33.17 33.17
4.9375000000 28.17 31.48 31.48 31.48
4.9479166667 28.17 33.11 33.11 33.11
4.9583333333 28.17 33.34 33.34 33.34
4.9687500000 28.17 33.84 33.84 33.84
4.9791666667 28.17 33.65 33.65 33.65
4.9895833333 28.17 32.72 32.72 32.72
5.0000000000 28.17 24.46 24.46 24.46
5.0104166667 28.17 24 24 24
5.0208333333 28.17 23.7 23.7 23.7
5.0312500000 28.17 24.28 24.28 24.28
5.0416666667 28.17 24.4 24.4 24.4
5.0520833333 28.17 24.74 24.74 24.74
5.0625000000 28.17 24.97 24.97 24.97
5.0729166667 28.17 23.61 23.61 23.61
5.0833333333 28.17 22.69 22.69 22.69
5.0937500000 28.17 21.98 21.98 21.98
5.1041666667 28.17 21.29 21.29 21.29
5.1145833333 28.17 20.64 20.64 20.64
5.1250000000 28.17 19.96 19.96 19.96
5.1354166667 28.17 19.22 19.22 19.22
5.1458333333 28.17 18.41 18.41 18.41
5.1562500000 28.17 17.69 17.69 17.69
5.1666666667 28.17 17 17 17
5.1770833333 28.17 16.34 16.34 16.34
5.1875000000 28.17 16 16 16
5.1979166667 28.17 15.54 15.54 15.54
5.2083333333 28.17 15.24 15.24 15.24
5.2187500000 28.17 15.02 15.02 15.02
5.2291666667 28.17 14.89 14.89 14.89
5.2395833333 28.17 14.74 14.74 14.74
5.2500000000 28.17 14.69 14.69 14.69
5.2604166667 28.17 14.71 14.71 14.71
5.2708333333 28.17 14.53 14.53 14.53
5.2812500000 28.17 14.4 14.4 14.4
5.2916666667 28.17 14.39 14.39 14.39
5.3020833333 28.17 14.43 14.43 14.43
5.3125000000 28.17 14.31 14.31 14.31
5.3229166667 28.17 14.25 14.25 14.25
5.3333333333 28.17 14.21 14.21 14.21
5.3437500000 28.17 14.13 14.13 14.13
5.3541666667 28.17 14.28 14.28 14.28
5.3645833333 28.17 14.32 14.32 14.32
5.3750000000 28.17 14.32 14.32 14.32
5.3854166667 28.17 14.82 14.82 14.82
5.3958333333 28.17 16.42 16.42 16.42
5.4062500000 28.17 17.87 17.87 17.87
5.4166666667 28.17 19.3 19.3 19.3
5.4270833333 28.17 21 21 21
5.4375000000 28.17 22.88 22.88 22.88
5.4479166667 28.17 24.94 24.94 24.94
5.4583333333 28.17 26.73 26.73 26.73
5.4687500000 28.17 28.2 28.2 28.2
5.4791666667 28.17 29.44 29.44 29.44
5.4895833333 28.17 30.43 30.43 30.43
5.5000000000 28.17 31.09 31.09 31.09
5.5104166667 28.17 30.84 30.84 30.84
5.5208333333 28.17 30.48 30.48 30.48
5.5312500000 28.17 30.11 30.11 30.11
5.5416666667 28.17 29.76 29.76 29.76
5.5520833333 28.17 29.43 29.43 29.43
5.5625000000 28.17 28.81 28.81 28.81
5.5729166667 28.17 28.81 28.81 28.81
5.5833333333 28.17 28.6 28.6 28.6
5.5937500000 28.17 28.26 28.26 28.26
5.6041666667 28.17 27.78 27.78 27.78
5.6145833333 28.17 27.34 27.34 27.34
5.6250000000 28.17 26.99 26.99 26.99
5.6354166667 28.17 26.57 26.57 26.57
5.6458333333 28.17 26.28 26.28 26.28
5.6562500000 28.17 25.91 25.91 25.91
5.6666666667 28.17 25.53 25.53 25.53
5.6770833333 28.17 25.14 25.14 25.14
5.6875000000 28.17 24.69 24.69 24.69
5.6979166667 28.17 24.25 24.25 24.25
5.7083333333 28.17 23.81 23.81 23.81
5.7187500000 28.17 23.42 23.42 23.42
5.7291666667 28.17 23.07 23.07 23.07
5.7395833333 28.17 22.96 22.96 22.96
5.7500000000 28.17 23.48 23.48 23.48
5.7604166667 28.17 23.68 23.68 23.68
5.7708333333 28.17 23.96 23.96 23.96
5.7812500000 28.17 23.98 23.98 23.98
5.7916666667 28.17 23.77 23.77 23.77
5.8020833333 28.17 23.16 23.16 23.16
5.8125000000 28.17 22.89 22.89 22.89
5.8229166667 28.17 23.37 23.37 23.37
5.8333333333 28.17 23.96 23.96 23.96
5.8437500000 28.17 24.38 24.38 24.38
5.8541666667 28.17 25.07 25.07 25.07
5.8645833333 28.17 24.93 24.93 24.93
5.8750000000 28.17 24.45 24.45 24.45
5.8854166667 28.17 24.48 24.48 24.48
5.8958333333 28.17 25.55 25.55 25.55
5.9062500000 28.17 25.87 25.87 25.87
5.9166666667 28.17 26.08 26.08 26.08
5.9270833333 28.17 26.36 26.36 26.36
5.9375000000 28.17 26.03 26.03 26.03
5.9479166667 28.17 26.91 26.91 26.91
5.9583333333 28.17 27.29 27.29 27.29
5.9687500000 28.17 27.42 27.42 27.42
5.9791666667 28.17 27.41 27.41 27.41
5.9895833333 28.17 27.27 27.27 27.27
6.0000000000 28.17 26.71 26.71 26.71
6.0104166667 28.17 26.31 26.31 26.31
6.0208333333 28.17 23.7 23.7 23.7
6.0312500000 28.17 24.28 24.28 24.28
6.0416666667 28.17 24.4 24.4 24.4
6.0520833333 28.17 24.74 24.74 24.74
6.0625000000 28.17 24.97 24.97 24.97
6.0729166667 28.17 23.61 23.61 23.61
6.0833333333 28.17 22.69 22.69 22.69
6.0937500000 28.17 21.98 21.98 21.98
6.1041666667 28.17 21.29 21.29 21.29
6.1145833333 28.17 20.64 20.64 20.64
6.1250000000 28.17 19.96 19.96 19.96
6.1354166667 28.17 19.22 19.22 19.22
6.1458333333 28.17 18.41 18.41 18.41
6.1562500000 28.17 17.69 17.69 17.69
6.1666666667 28.17 17 17 17
6.1770833333 28.17 16.34 16.34 16.34
6.1875000000 28.17 16 16 16
6.1979166667 28.17 15.54 15.54 15.54
6.2083333333 28.17 15.24 15.24 15.24
6.2187500000 28.17 15.02 15.02 15.02
6.2291666667 28.17 14.89 14.89 14.89
6.2395833333 28.17 14.74 14.74 14.74
6.2500000000 28.17 14.69 14.69 14.69
6.2604166667 28.17 14.71 14.71 14.71
6.2708333333 28.17 14.53 14.53 14.53
6.2812500000 28.17 14.4 14.4 14.4
6.2916666667 28.17 14.39 14.39 14.39
6.3020833333 28.17 14.43 14.43 14.43
6.3125000000 28.17 14.31 14.31 14.31
6.3229166667 28.17 14.25 14.25 14.25
