#1
double Inf_Xi(1345,5)  # t steady dry rain strm
-2.0000000000 -1 0 1 2
0.9791666667 51.2 64.95 64.95 64.95
0.9895833333 51.2 57.16 57.16 57.16
1.0000000000 51.2 51.27 51.27 51.27
1.0104166667 51.2 50.52 50.52 50.52
1.0208333333 51.2 50.62 50.62 50.62
1.0312500000 51.2 62.57 62.57 62.57
1.0416666667 51.2 59.62 59.62 59.62
1.0520833333 51.2 63.86 63.86 63.86
1.0625000000 51.2 64.28 64.28 64.28
1.0729166667 51.2 41.49 41.49 41.49
1.0833333333 51.2 39.67 39.67 39.67
1.0937500000 51.2 37.97 37.97 37.97
1.1041666667 51.2 35.13 35.13 35.13
1.1145833333 51.2 32.71 32.71 32.71
1.1250000000 51.2 27.94 27.94 27.94
1.1354166667 51.2 26.39 26.39 26.39
1.1458333333 51.2 22.94 22.94 22.94
1.1562500000 51.2 21.1 21.1 21.1
1.1666666667 51.2 19.02 19.02 19.02
1.1770833333 51.2 17.21 17.21 17.21
1.1875000000 51.2 18.18 18.18 18.18
1.1979166667 51.2 16.34 16.34 16.34
1.2083333333 51.2 16.41 16.41 16.41
1.2187500000 51.2 16.3 16.3 16.3
1.2291666667 51.2 16.59 16.59 16.59
1.2395833333 51.2 16.1 16.1 16.1
1.2500000000 51.2 16.61 16.61 16.61
1.2604166667 51.2 17.14 17.14 17.14
1.2708333333 51.2 15.53 15.53 15.53
1.2812500000 51.2 15.32 15.32 15.32
1.2916666667 51.2 15.97 15.97 15.97
1.3020833333 51.2 16.4 16.4 16.4
1.3125000000 51.2 15.2 15.2 15.2
1.3229166667 51.2 15.31 15.31 15.31
1.3333333333 51.2 15.26 15.26 15.26
1.3437500000 51.2 14.84 14.84 14.84
1.3541666667 51.2 16.53 16.53 16.53
1.3645833333 51.2 16.08 16.08 16.08
1.3750000000 51.2 15.94 15.94 15.94
1.3854166667 51.2 20.37 20.37 20.37
1.3958333333 51.2 34.1 34.1 34.1
1.4062500000 51.2 40.21 40.21 40.21
1.4166666667 51.2 47.04 47.04 47.04
1.4270833333 51.2 57.99 57.99 57.99
1.4375000000 51.2 70.3 70.3 70.3
1.4479166667 51.2 84.78 84.78 84.78
1.4583333333 51.2 93.64 93.64 93.64
1.4687500000 51.2 99.8 99.8 99.8
1.4791666667 51.2 105.53 105.53 105.53
1.4895833333 51.2 109.4 109.4 109.4
1.5000000000 51.2 109.83 109.83 109.83
1.5104166667 51.2 96.36 96.36 96.36
1.5208333333 51.2 91.2 91.2 91.2
1.5312500000 51.2 87.72 87.72 87.72
1.5416666667 51.2 85.22 85.22 85.22
1.5520833333 51.2 82.97 82.97 82.97
1.5625000000 51.2 75.86 75.86 75.86
1.5729166667 51.2 82.17 82.17 82.17
1.5833333333 51.2 78.99 78.99 78.99
1.5937500000 51.2 75.53 75.53 75.53
1.6041666667 51.2 70.88 70.88 70.88
1.6145833333 51.2 68.39 68.39 68.39
1.6250000000 51.2 67.19 67.19 67.19
1.6354166667 51.2 64.18 64.18 64.18
1.6458333333 51.2 63.87 63.87 63.87
1.6562500000 51.2 61.01 61.01 61.01
1.6666666667 51.2 58.94 58.94 58.94
1.6770833333 51.2 56.69 56.69 56.69
1.6875000000 51.2 53.63 53.63 53.63
1.6979166667 51.2 51.41 51.41 51.41
1.7083333333 51.2 49.2 49.2 49.2
1.7187500000 51.2 47.66 47.66 47.66
1.7291666667 51.2 46.49 46.49 46.49
1.7395833333 51.2 48.05 48.05 48.05
1.7500000000 51.2 57.04 57.04 57.04
1.7604166667 51.2 55.7 55.7 55.7
1.7708333333 51.2 58.01 58.01 58.01
1.7812500000 51.2 55.67 55.67 55.67
1.7916666667 51.2 52.02 52.02 52.02
1.8020833333 51.2 45.02 45.02 45.02
1.8125000000 51.2 46.17 46.17 46.17
1.8229166667 51.2 55.57 55.57 55.57
1.8333333333 51.2 60.53 60.53 60.53
1.8437500000 51.2 61.74 61.74 61.74
1.8541666667 51.2 68.39 68.39 68.39
1.8645833333 51.2 59.49 59.49 59.49
1.8750000000 51.2 52.76 52.76 52.76
1.8854166667 51.2 57.21 57.21 57.21
1.8958333333 51.2 73.91 73.91 73.91
1.9062500000 51.2 69.17 69.17 69.17
1.9166666667 51.2 69.1 69.1 69.1
1.9270833333 51.2 71.2 71.2 71.2
1.9375000000 51.2 62.9 62.9 62.9
1.9479166667 51.2 80.11 80.11 80.11
1.9583333333 51.2 78.1 78.1 78.1
1.9687500000 51.2 76.1 76.1 76.1
1.9791666667 51.2 74.18 74.18 74.18
1.9895833333 51.2 71.58 71.58 71.58
2.0000000000 51.2 63.66 63.66 63.66
2.0104166667 51.2 62.39 62.39 62.39
2.0208333333 51.2 52.9 52.9 52.9
2.0312500000 51.2 52.25 52.25 52.25
2.0416666667 51.2 50.48 50.48 50.48
2.0520833333 51.2 48.16 48.16 48.16
2.0625000000 51.2 46.3 46.3 46.3
2.0729166667 51.2 43.99 43.99 43.99
2.0833333333 51.2 43.27 43.27 43.27
2.0937500000 51.2 41.9 41.9 41.9
2.1041666667 51.2 39.87 39.87 39.87
2.1145833333 51.2 35.79 35.79 35.79
2.1250000000 51.2 32.73 32.73 32.73
2.1354166667 51.2 29.92 29.92 29.92
2.1458333333 51.2 27.36 27.36 27.36
2.1562500000 51.2 24.89 24.89 24.89
2.1666666667 51.2 24.55 24.55 24.55
2.1770833333 51.2 22.37 22.37 22.37
2.1875000000 51.2 21.95 21.95 21.95
2.1979166667 51.2 22.65 22.65 22.65
2.2083333333 51.2 20.84 20.84 20.84
2.2187500000 51.2 21.87 21.87 21.87
2.2291666667 51.2 21.76 21.76 21.76
2.2395833333 51.2 21.63 21.63 21.63
2.2500000000 51.2 20.06 20.06 20.06
2.2604166667 51.2 20.06 20.06 20.06
2.2708333333 51.2 18.79 18.79 18.79
2.2812500000 51.2 18.74 18.74 18.74
2.2916666667 51.2 17.99 17.99 17.99
2.3020833333 51.2 17.84 17.84 17.84
2.3125000000 51.2 17.9 17.9 17.9
2.3229166667 51.2 18.22 18.22 18.22
2.3333333333 51.2 18.09 18.09 18.09
2.3437500000 51.2 17.94 17.94 17.94
2.3541666667 51.2 18.88 18.88 18.88
2.3645833333 51.2 19.44 19.44 19.44
2.3750000000 51.2 23.46 23.46 23.46
2.3854166667 51.2 23.95 23.95 23.95
2.3958333333 51.2 30.86 30.86 30.86
2.4062500000 51.2 37.61 37.61 37.61
2.4166666667 51.2 41.55 41.55 41.55
2.4270833333 51.2 51.38 51.38 51.38
2.4375000000 51.2 59.83 59.83 59.83
2.4479166667 51.2 70.93 70.93 70.93
2.4583333333 51.2 79.07 79.07 79.07
2.4687500000 51.2 86.77 86.77 86.77
2.4791666667 51.2 92.68 92.68 92.68
2.4895833333 51.2 87.82 87.82 87.82
2.5000000000 51.2 87.88 87.88 87.88
2.5104166667 51.2 88.66 88.66 88.66
2.5208333333 51.2 85.23 85.23 85.23
2.5312500000 51.2 84.59 84.59 84.59
2.5416666667 51.2 74.79 74.79 74.79
2.5520833333 51.2 86.22 86.22 86.22
2.5625000000 51.2 81.77 81.77 81.77
2.5729166667 51.2 78.64 78.64 78.64
2.5833333333 51.2 76.38 76.38 76.38
2.5937500000 51.2 67.64 67.64 67.64
2.6041666667 51.2 61.56 61.56 61.56
2.6145833333 51.2 76.21 76.21 76.21
2.6250000000 51.2 66.56 66.56 66.56
2.6354166667 51.2 64.3 64.3 64.3
2.6458333333 51.2 66.78 66.78 66.78
2.6562500000 51.2 54.87 54.87 54.87
2.6666666667 51.2 52.7 52.7 52.7
2.6770833333 51.2 54.39 54.39 54.39
2.6875000000 51.2 51.53 51.53 51.53
2.6979166667 51.2 51.38 51.38 51.38
2.7083333333 51.2 49 49 49
2.7187500000 51.2 47.53 47.53 47.53
2.7291666667 51.2 46.26 46.26 46.26
2.7395833333 51.2 46.09 46.09 46.09
2.7500000000 51.2 45.19 45.19 45.19
2.7604166667 51.2 44.76 44.76 44.76
2.7708333333 51.2 44.38 44.38 44.38
2.7812500000 51.2 52.75 52.75 52.75
2.7916666667 51.2 51.2 51.2 51.2
2.8020833333 51.2 52.68 52.68 52.68
2.8125000000 51.2 55 55 55
2.8229166667 51.2 48.26 48.26 48.26
2.8333333333 51.2 53.02 53.02 53.02
2.8437500000 51.2 59.01 59.01 59.01
2.8541666667 51.2 55.83 55.83 55.83
2.8645833333 51.2 58.76 58.76 58.76
2.8750000000 51.2 57.2 57.2 57.2
2.8854166667 51.2 51.9 51.9 51.9
2.8958333333 51.2 67.95 67.95 67.95
2.9062500000 51.2 61.49 61.49 61.49
2.9166666667 51.2 62.7 62.7 62.7
2.9270833333 51.2 62.18 62.18 62.18
2.9375000000 51.2 50.88 50.88 50.88
2.9479166667 51.2 70.38 70.38 70.38
2.9583333333 51.2 61.07 61.07 61.07
2.9687500000 51.2 66.22 66.22 66.22
2.9791666667 51.2 62.66 62.66 62.66
2.9895833333 51.2 57.74 57.74 57.74
3.0000000000 51.2 53.61 53.61 53.61
3.0104166667 51.2 52.71 52.71 52.71
3.0208333333 51.2 51.72 51.72 51.72
3.0312500000 51.2 59.92 59.92 59.92
3.0416666667 51.2 55.85 55.85 55.85
3.0520833333 51.2 60.59 60.59 60.59
3.0625000000 51.2 60.64 60.64 60.64
3.0729166667 51.2 43.56 43.56 43.56
3.0833333333 51.2 44.55 44.55 44.55
3.0937500000 51.2 41.33 41.33 41.33
3.1041666667 51.2 37.91 37.91 37.91
3.1145833333 51.2 35.35 35.35 35.35
3.1250000000 51.2 30.44 30.44 30.44
3.1354166667 51.2 29.1 29.1 29.1
3.1458333333 51.2 25.81 25.81 25.81
3.1562500000 51.2 23.89 23.89 23.89
3.1666666667 51.2 21.53 21.53 21.53
3.1770833333 51.2 19.58 19.58 19.58
3.1875000000 51.2 20 20 20
3.1979166667 51.2 17.74 17.74 17.74
3.2083333333 51.2 17.76 17.76 17.76
3.2187500000 51.2 17.22 17.22 17.22
3.2291666667 51.2 17.18 17.18 17.18
3.2395833333 51.2 16.55 16.55 16.55
3.2500000000 51.2 16.89 16.89 16.89
3.2604166667 51.2 17.04 17.04 17.04
3.2708333333 51.2 15.75 15.75 15.75
3.2812500000 51.2 15.84 15.84 15.84
3.2916666667 51.2 16.14 16.14 16.14
3.3020833333 51.2 16.2 16.2 16.2
3.3125000000 51.2 15.28 15.28 15.28
3.3229166667 51.2 15.56 15.56 15.56
3.3333333333 51.2 15.36 15.36 15.36
3.3437500000 51.2 15 15 15
3.3541666667 51.2 16.23 16.23 16.23
3.3645833333 51.2 15.58 15.58 15.58
3.3750000000 51.2 15.73 15.73 15.73
3.3854166667 51.2 18.84 18.84 18.84
3.3958333333 51.2 26.21 26.21 26.21
3.4062500000 51.2 28.69 28.69 28.69
3.4166666667 51.2 35.46 35.46 35.46
3.4270833333 51.2 44.11 44.11 44.11
3.4375000000 51.2 53.22 53.22 53.22
3.4479166667 51.2 64.48 64.48 64.48
3.4583333333 51.2 73.32 73.32 73.32
3.4687500000 51.2 81.98 81.98 81.98
3.4791666667 51.2 89.95 89.95 89.95
3.4895833333 51.2 95.89 95.89 95.89
3.5000000000 51.2 99.09 99.09 99.09
3.5104166667 51.2 91.86 91.86 91.86
3.5208333333 51.2 90.75 90.75 90.75
3.5312500000 51.2 87.8 87.8 87.8
3.5416666667 51.2 85.34 85.34 85.34
3.5520833333 51.2 83.02 83.02 83.02
3.5625000000 51.2 76.96 76.96 76.96
3.5729166667 51.2 81.99 81.99 81.99
3.5833333333 51.2 77.52 77.52 77.52
3.5937500000 51.2 75.33 75.33 75.33
3.6041666667 51.2 71.67 71.67 71.67
3.6145833333 51.2 69.57 69.57 69.57
3.6250000000 51.2 68 68 68
3.6354166667 51.2 64.97 64.97 64.97
3.6458333333 51.2 64.46 64.46 64.46
3.6562500000 51.2 61.53 61.53 61.53
3.6666666667 51.2 59.78 59.78 59.78
3.6770833333 51.2 57.61 57.61 57.61
3.6875000000 51.2 54.85 54.85 54.85
3.6979166667 51.2 52.8 52.8 52.8
3.7083333333 51.2 50.58 50.58 50.58
3.7187500000 51.2 48.93 48.93 48.93
3.7291666667 51.2 47.52 47.52 47.52
3.7395833333 51.2 48.28 48.28 48.28
3.7500000000 51.2 54.2 54.2 54.2
3.7604166667 51.2 52.02 52.02 52.02
3.7708333333 51.2 54.96 54.96 54.96
3.7812500000 51.2 53.35 53.35 53.35
3.7916666667 51.2 51.37 51.37 51.37
3.8020833333 51.2 46.28 46.28 46.28
3.8125000000 51.2 47.59 47.59 47.59
3.8229166667 51.2 53.47 53.47 53.47
3.8333333333 51.2 55.31 55.31 55.31
3.8437500000 51.2 56.7 56.7 56.7
3.8541666667 51.2 62.45 62.45 62.45
3.8645833333 51.2 56.24 56.24 56.24
3.8750000000 51.2 53.33 53.33 53.33
3.8854166667 51.2 57.16 57.16 57.16
3.8958333333 51.2 67.55 67.55 67.55
3.9062500000 51.2 62.45 62.45 62.45
3.9166666667 51.2 65.37 65.37 65.37
3.9270833333 51.2 67.45 67.45 67.45
3.9375000000 51.2 61.45 61.45 61.45
3.9479166667 51.2 75.56 75.56 75.56
3.9583333333 51.2 71.23 71.23 71.23
3.9687500000 51.2 72.12 72.12 72.12
3.9791666667 51.2 71.67 71.67 71.67
3.9895833333 51.2 70.11 70.11 70.11
4.0000000000 51.2 64.21 64.21 64.21
4.0104166667 51.2 63.76 63.76 63.76
4.0208333333 51.2 50.75 50.75 50.75
4.0312500000 51.2 49.25 49.25 49.25
4.0416666667 51.2 47.64 47.64 47.64
4.0520833333 51.2 45.3 45.3 45.3
4.0625000000 51.2 45.33 45.33 45.33
4.0729166667 51.2 42.5 42.5 42.5
4.0833333333 51.2 39.5 39.5 39.5
4.0937500000 51.2 38.55 38.55 38.55
4.1041666667 51.2 37.06 37.06 37.06
4.1145833333 51.2 32.89 32.89 32.89
4.1250000000 51.2 29.46 29.46 29.46
4.1354166667 51.2 26.68 26.68 26.68
4.1458333333 51.2 24.33 24.33 24.33
4.1562500000 51.2 22.1 22.1 22.1
4.1666666667 51.2 22.08 22.08 22.08
4.1770833333 51.2 20.41 20.41 20.41
4.1875000000 51.2 20.1 20.1 20.1
4.1979166667 51.2 21.43 21.43 21.43
4.2083333333 51.2 19.94 19.94 19.94
4.2187500000 51.2 20.98 20.98 20.98
4.2291666667 51.2 21.38 21.38 21.38
4.2395833333 51.2 21.33 21.33 21.33
4.2500000000 51.2 19.4 19.4 19.4
4.2604166667 51.2 19.07 19.07 19.07
4.2708333333 51.2 17.83 17.83 17.83
4.2812500000 51.2 17.77 17.77 17.77
4.2916666667 51.2 17.2 17.2 17.2
4.3020833333 51.2 17.11 17.11 17.11
4.3125000000 51.2 17.4 17.4 17.4
4.3229166667 51.2 18.01 18.01 18.01
4.3333333333 51.2 18.02 18.02 18.02
4.3437500000 51.2 17.76 17.76 17.76
4.3541666667 51.2 18.88 18.88 18.88
4.3645833333 51.2 19.88 19.88 19.88
4.3750000000 51.2 24.76 24.76 24.76
4.3854166667 51.2 26.38 26.38 26.38
4.3958333333 51.2 36.2 36.2 36.2
4.4062500000 51.2 47.5 47.5 47.5
4.4166666667 51.2 51.26 51.26 51.26
4.4270833333 51.2 60.94 60.94 60.94
4.4375000000 51.2 71 71 71
4.4479166667 51.2 83.12 83.12 83.12
4.4583333333 51.2 90.3 90.3 90.3
4.4687500000 51.2 95.77 95.77 95.77
4.4791666667 51.2 99.21 99.21 99.21
4.4895833333 51.2 89.71 89.71 89.71
4.5000000000 51.2 85.82 85.82 85.82
4.5104166667 51.2 85.38 85.38 85.38
4.5208333333 51.2 81.32 81.32 81.32
4.5312500000 51.2 80.83 80.83 80.83
4.5416666667 51.2 70.35 70.35 70.35
4.5520833333 51.2 82.33 82.33 82.33
4.5625000000 51.2 80.89 80.89 80.89
4.5729166667 51.2 75.76 75.76 75.76
4.5833333333 51.2 72.17 72.17 72.17
4.5937500000 51.2 62.36 62.36 62.36
4.6041666667 51.2 54.79 54.79 54.79
4.6145833333 51.2 72.18 72.18 72.18
4.6250000000 51.2 66.38 66.38 66.38
4.6354166667 51.2 61.05 61.05 61.05
4.6458333333 51.2 63.36 63.36 63.36
4.6562500000 51.2 50.94 50.94 50.94
4.6666666667 51.2 46.74 46.74 46.74
4.6770833333 51.2 49.42 49.42 49.42
4.6875000000 51.2 48.31 48.31 48.31
4.6979166667 51.2 48.84 48.84 48.84
4.7083333333 51.2 46.9 46.9 46.9
4.7187500000 51.2 45 45 45
4.7291666667 51.2 43.38 43.38 43.38
4.7395833333 51.2 43.59 43.59 43.59
4.7500000000 51.2 43.47 43.47 43.47
4.7604166667 51.2 43.17 43.17 43.17
4.7708333333 51.2 42.86 42.86 42.86
4.7812500000 51.2 53.43 53.43 53.43
4.7916666667 51.2 53.6 53.6 53.6
4.8020833333 51.2 53.49 53.49 53.49
4.8125000000 51.2 55.42 55.42 55.42
4.8229166667 51.2 46.96 46.96 46.96
4.8333333333 51.2 50.71 50.71 50.71
4.8437500000 51.2 59.97 59.97 59.97
4.8541666667 51.2 57.29 57.29 57.29
4.8645833333 51.2 58.67 58.67 58.67
4.8750000000 51.2 56.54 56.54 56.54
4.8854166667 51.2 49.42 49.42 49.42
4.8958333333 51.2 67.86 67.86 67.86
4.9062500000 51.2 64.35 64.35 64.35
4.9166666667 51.2 62.34 62.34 62.34
4.9270833333 51.2 60.69 60.69 60.69
4.9375000000 51.2 47.26 47.26 47.26
4.9479166667 51.2 68.17 68.17 68.17
4.9583333333 51.2 62.92 62.92 62.92
4.9687500000 51.2 65.78 65.78 65.78
4.9791666667 51.2 61.6 61.6 61.6
4.9895833333 51.2 54.54 54.54 54.54
5.0000000000 51.2 37.29 37.29 37.29
5.0104166667 51.2 36.58 36.58 36.58
5.0208333333 51.2 34.3 34.3 34.3
5.0312500000 51.2 34.85 34.85 34.85
5.0416666667 51.2 34.66 34.66 34.66
5.0520833333 51.2 34.47 34.47 34.47
5.0625000000 51.2 34.31 34.31 34.31
5.0729166667 51.2 31.84 31.84 31.84
5.0833333333 51.2 29.86 29.86 29.86
5.0937500000 51.2 29.02 29.02 29.02
5.1041666667 51.2 27.88 27.88 27.88
5.1145833333 51.2 25.7 25.7 25.7
5.1250000000 51.2 23.91 23.91 23.91
5.1354166667 51.2 22.37 22.37 22.37
5.1458333333 51.2 20.94 20.94 20.94
5.1562500000 51.2 19.66 19.66 19.66
5.1666666667 51.2 19.36 19.36 19.36
5.1770833333 51.2 18.23 18.23 18.23
5.1875000000 51.2 18.07 18.07 18.07
5.1979166667 51.2 18.4 18.4 18.4
5.2083333333 51.2 17.52 17.52 17.52
5.2187500000 51.2 17.89 17.89 17.89
5.2291666667 51.2 17.97 17.97 17.97
5.2395833333 51.2 17.77 17.77 17.77
5.2500000000 51.2 16.93 16.93 16.93
5.2604166667 51.2 16.97 16.97 16.97
5.2708333333 51.2 16.35 16.35 16.35
5.2812500000 51.2 16.36 16.36 16.36
5.2916666667 51.2 16.22 16.22 16.22
5.3020833333 51.2 16.36 16.36 16.36
5.3125000000 51.2 16.45 16.45 16.45
5.3229166667 51.2 16.71 16.71 16.71
5.3333333333 51.2 16.64 16.64 16.64
5.3437500000 51.2 16.42 16.42 16.42
5.3541666667 51.2 17.11 17.11 17.11
5.3645833333 51.2 17.5 17.5 17.5
5.3750000000 51.2 19.59 19.59 19.59
5.3854166667 51.2 20.28 20.28 20.28
5.3958333333 51.2 25.79 25.79 25.79
5.4062500000 51.2 30.93 30.93 30.93
5.4166666667 51.2 32.87 32.87 32.87
5.4270833333 51.2 37.69 37.69 37.69
5.4375000000 51.2 42.78 42.78 42.78
5.4479166667 51.2 49.05 49.05 49.05
5.4583333333 51.2 52.93 52.93 52.93
5.4687500000 51.2 55.86 55.86 55.86
5.4791666667 51.2 57.94 57.94 57.94
5.4895833333 51.2 54.99 54.99 54.99
5.5000000000 51.2 54.42 54.42 54.42
5.5104166667 51.2 53.98 53.98 53.98
5.5208333333 51.2 51.93 51.93 51.93
5.5312500000 51.2 51.2 51.2 51.2
5.5416666667 51.2 46.73 46.73 46.73
5.5520833333 51.2 51.36 51.36 51.36
5.5625000000 51.2 49.51 49.51 49.51
5.5729166667 51.2 47.57 47.57 47.57
5.5833333333 51.2 46.13 46.13 46.13
5.5937500000 51.2 42.2 42.2 42.2
5.6041666667 51.2 39.34 39.34 39.34
5.6145833333 51.2 46.32 46.32 46.32
5.6250000000 51.2 43.14 43.14 43.14
5.6354166667 51.2 40.58 40.58 40.58
5.6458333333 51.2 41.4 41.4 41.4
5.6562500000 51.2 36.14 36.14 36.14
5.6666666667 51.2 34.77 34.77 34.77
5.6770833333 51.2 36.17 36.17 36.17
5.6875000000 51.2 35.46 35.46 35.46
5.6979166667 51.2 35.28 35.28 35.28
5.7083333333 51.2 34.02 34.02 34.02
5.7187500000 51.2 32.93 32.93 32.93
5.7291666667 51.2 32.19 32.19 32.19
5.7395833333 51.2 32.36 32.36 32.36
5.7500000000 51.2 33.22 33.22 33.22
5.7604166667 51.2 33.5 33.5 33.5
5.7708333333 51.2 33.88 33.88 33.88
5.7812500000 51.2 38.48 38.48 38.48
5.7916666667 51.2 37.51 37.51 37.51
5.8020833333 51.2 36.09 36.09 36.09
5.8125000000 51.2 36.11 36.11 36.11
5.8229166667 51.2 33.29 33.29 33.29
5.8333333333 51.2 35.95 35.95 35.95
5.8437500000 51.2 40.19 40.19 40.19
5.8541666667 51.2 39.59 39.59 39.59
5.8645833333 51.2 39.68 39.68 39.68
5.8750000000 51.2 37.85 37.85 37.85
5.8854166667 51.2 35.08 35.08 35.08
5.8958333333 51.2 44.39 44.39 44.39
5.9062500000 51.2 42.61 42.61 42.61
5.9166666667 51.2 41.83 41.83 41.83
5.9270833333 51.2 41.52 41.52 41.52
5.9375000000 51.2 35.56 35.56 35.56
5.9479166667 51.2 46.33 46.33 46.33
5.9583333333 51.2 43.99 43.99 43.99
5.9687500000 51.2 45.2 45.2 45.2
5.9791666667 51.2 43.21 43.21 43.21
5.9895833333 51.2 40.15 40.15 40.15
6.0000000000 51.2 37.5 37.5 37.5
6.0104166667 51.2 37.23 37.23 37.23
6.0208333333 51.2 33.98 33.98 33.98
6.0312500000 51.2 39.36 39.36 39.36
6.0416666667 51.2 38.07 38.07 38.07
6.0520833333 51.2 39.98 39.98 39.98
6.0625000000 51.2 40.19 40.19 40.19
6.0729166667 51.2 29.9 29.9 29.9
6.0833333333 51.2 28.92 28.92 28.92
6.0937500000 51.2 28.04 28.04 28.04
6.1041666667 51.2 26.63 26.63 26.63
6.1145833333 51.2 25.4 25.4 25.4
6.1250000000 51.2 23.02 23.02 23.02
6.1354166667 51.2 22.16 22.16 22.16
6.1458333333 51.2 20.33 20.33 20.33
6.1562500000 51.2 19.31 19.31 19.31
6.1666666667 51.2 18.14 18.14 18.14
6.1770833333 51.2 17.11 17.11 17.11
6.1875000000 51.2 17.61 17.61 17.61
6.1979166667 51.2 16.57 16.57 16.57
6.2083333333 51.2 16.6 16.6 16.6
6.2187500000 51.2 16.53 16.53 16.53
6.2291666667 51.2 16.7 16.7 16.7
6.2395833333 51.2 16.42 16.42 16.42
6.2500000000 51.2 16.72 16.72 16.72
6.2604166667 51.2 17.03 17.03 17.03
6.2708333333 51.2 16.09 16.09 16.09
6.2812500000 51.2 15.98 15.98 15.98
6.2916666667 51.2 16.36 16.36 16.36
6.3020833333 51.2 16.62 16.62 16.62
